Start,End,Open,High,Low,Close,Volume,Market Cap
2023-11-23,2023-11-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-22,2023-11-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-21,2023-11-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-20,2023-11-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-19,2023-11-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-18,2023-11-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-17,2023-11-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-16,2023-11-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-15,2023-11-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-14,2023-11-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-13,2023-11-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-12,2023-11-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-11,2023-11-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-10,2023-11-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-09,2023-11-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-08,2023-11-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-07,2023-11-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-06,2023-11-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-05,2023-11-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-04,2023-11-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-03,2023-11-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-02,2023-11-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-11-01,2023-11-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-31,2023-11-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-30,2023-10-31,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-29,2023-10-30,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-28,2023-10-29,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-27,2023-10-28,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-26,2023-10-27,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-25,2023-10-26,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-24,2023-10-25,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-23,2023-10-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-22,2023-10-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-21,2023-10-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-20,2023-10-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-19,2023-10-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-18,2023-10-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-17,2023-10-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-16,2023-10-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-15,2023-10-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-14,2023-10-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-13,2023-10-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-12,2023-10-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-11,2023-10-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-10,2023-10-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-09,2023-10-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-08,2023-10-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-07,2023-10-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-06,2023-10-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-05,2023-10-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-04,2023-10-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-03,2023-10-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-02,2023-10-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-10-01,2023-10-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-30,2023-10-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-29,2023-09-30,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-28,2023-09-29,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-27,2023-09-28,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-26,2023-09-27,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-25,2023-09-26,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-24,2023-09-25,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-23,2023-09-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-22,2023-09-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-21,2023-09-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-20,2023-09-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-19,2023-09-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-18,2023-09-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-17,2023-09-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-16,2023-09-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-15,2023-09-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-14,2023-09-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-13,2023-09-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-12,2023-09-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-11,2023-09-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-10,2023-09-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-09,2023-09-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-08,2023-09-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-07,2023-09-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-06,2023-09-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-05,2023-09-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-04,2023-09-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-03,2023-09-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-02,2023-09-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-09-01,2023-09-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-31,2023-09-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-30,2023-08-31,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-29,2023-08-30,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-28,2023-08-29,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-27,2023-08-28,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-26,2023-08-27,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-25,2023-08-26,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-24,2023-08-25,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-23,2023-08-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-22,2023-08-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-21,2023-08-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-20,2023-08-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-19,2023-08-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-18,2023-08-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-17,2023-08-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-16,2023-08-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-15,2023-08-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-14,2023-08-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-13,2023-08-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-12,2023-08-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-11,2023-08-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-10,2023-08-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-09,2023-08-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-08,2023-08-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-07,2023-08-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-06,2023-08-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-05,2023-08-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-04,2023-08-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-03,2023-08-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-02,2023-08-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-08-01,2023-08-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-31,2023-08-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-30,2023-07-31,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-29,2023-07-30,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-28,2023-07-29,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-27,2023-07-28,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-26,2023-07-27,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-25,2023-07-26,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-24,2023-07-25,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-23,2023-07-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-22,2023-07-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-21,2023-07-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-20,2023-07-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-19,2023-07-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-18,2023-07-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-17,2023-07-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-16,2023-07-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-15,2023-07-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-14,2023-07-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-13,2023-07-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-12,2023-07-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-11,2023-07-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-10,2023-07-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-09,2023-07-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-08,2023-07-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-07,2023-07-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-06,2023-07-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-05,2023-07-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-04,2023-07-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-03,2023-07-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-02,2023-07-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-07-01,2023-07-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-30,2023-07-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-29,2023-06-30,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-28,2023-06-29,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-27,2023-06-28,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-26,2023-06-27,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-25,2023-06-26,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-24,2023-06-25,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-23,2023-06-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-22,2023-06-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-21,2023-06-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-20,2023-06-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-19,2023-06-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-18,2023-06-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-17,2023-06-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-16,2023-06-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-15,2023-06-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-14,2023-06-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-13,2023-06-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-12,2023-06-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-11,2023-06-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-10,2023-06-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-09,2023-06-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-08,2023-06-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-07,2023-06-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-06,2023-06-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-05,2023-06-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-04,2023-06-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-03,2023-06-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-02,2023-06-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-06-01,2023-06-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-31,2023-06-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-30,2023-05-31,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-29,2023-05-30,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-28,2023-05-29,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-27,2023-05-28,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-26,2023-05-27,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-25,2023-05-26,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-24,2023-05-25,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-23,2023-05-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-22,2023-05-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-21,2023-05-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-20,2023-05-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-19,2023-05-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-18,2023-05-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-17,2023-05-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-16,2023-05-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-15,2023-05-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-14,2023-05-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-13,2023-05-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-12,2023-05-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-11,2023-05-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-10,2023-05-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-09,2023-05-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-08,2023-05-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-07,2023-05-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-06,2023-05-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-05,2023-05-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-04,2023-05-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-03,2023-05-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-02,2023-05-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-05-01,2023-05-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-30,2023-05-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-29,2023-04-30,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-28,2023-04-29,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-27,2023-04-28,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-26,2023-04-27,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-25,2023-04-26,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-24,2023-04-25,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-23,2023-04-24,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-22,2023-04-23,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-21,2023-04-22,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-20,2023-04-21,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-19,2023-04-20,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-18,2023-04-19,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-17,2023-04-18,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-16,2023-04-17,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,0
2023-04-15,2023-04-16,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-14,2023-04-15,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-13,2023-04-14,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-12,2023-04-13,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-11,2023-04-12,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-10,2023-04-11,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-09,2023-04-10,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-08,2023-04-09,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-07,2023-04-08,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-06,2023-04-07,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-05,2023-04-06,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-04,2023-04-05,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-03,2023-04-04,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-02,2023-04-03,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-04-01,2023-04-02,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-03-31,2023-04-01,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
2023-03-30,2023-03-31,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0.0030032009817659855,0,2425.370096869301
